gyro_xout_scaled,gyro_yout_scaled,gyro_zout_scaled,accel_xout_scaled,accel_yout_scaled,accel_zout_scaled,x_rotation,y_rotation,measured_timestamp
-5.0,-1.0,-2.0,-0.089599609375,-0.779541015625,1.04736328125,-36.5599067092342,3.92581869163849,1488055529.98145
-5.0,-1.0,-2.0,-0.109130859375,-0.780029296875,1.0478515625,-36.5163797889753,4.77548600699017,1488055530.03447
-5.0,-1.0,-2.0,-0.090576171875,-0.77001953125,1.06201171875,-35.8456552553344,3.94986970374894,1488055530.08584
-5.0,-1.0,-2.0,-0.09326171875,-0.766357421875,1.048583984375,-36.0537266087648,4.10719516340539,1488055530.1326
-5.0,-1.0,-2.0,-0.08251953125,-0.7626953125,1.04833984375,-35.952751231919,3.64205195560497,1488055530.18429
-5.0,-1.0,-2.0,-0.096923828125,-0.779296875,1.033447265625,-36.8985046209328,4.28247579382394,1488055530.33024
-5.0,-1.0,-2.0,-0.09716796875,-0.760986328125,1.05419921875,-35.7091469925568,4.27405158808695,1488055530.37974
-5.0,-1.0,-2.0,-0.09326171875,-0.78125,1.056884765625,-36.3656828520646,4.05889345427024,1488055530.42781
-5.0,0.0,-2.0,-0.09521484375,-0.76708984375,1.04638671875,-36.1319949570531,4.19722247956597,1488055530.47757
-5.0,-1.0,-2.0,-0.095458984375,-0.76171875,1.05029296875,-35.8393398034364,4.20797240655329,1488055530.52873
-5.0,-1.0,-2.0,-0.099853515625,-0.750732421875,1.032470703125,-35.8949655843468,4.47262773861869,1488055530.58133
-5.0,0.0,-2.0,-0.111083984375,-0.76708984375,1.0615234375,-35.7050526054179,4.84809404558916,1488055530.63171
-5.0,-1.0,-2.0,-0.099609375,-0.753662109375,1.031494140625,-36.0271861063264,4.45847889405756,1488055530.6834
-5.0,-1.0,-2.0,-0.1005859375,-0.7646484375,1.052490234375,-35.8751427870384,4.42122137223927,1488055530.73422
-5.0,-1.0,-2.0,-0.105712890625,-0.7919921875,1.07177734375,-36.3301582135286,4.53550594562482,1488055530.78369
-5.0,-1.0,-2.0,-0.094970703125,-0.77880859375,1.051025390625,-36.427033799851,4.1524170115799,1488055530.83513
-5.0,0.0,-2.0,-0.093994140625,-0.758056640625,1.033203125,-36.1547878518842,4.19506636985839,1488055530.88514
-5.0,-1.0,-2.0,-0.0927734375,-0.749267578125,1.0322265625,-35.8654616189505,4.16008874445392,1488055530.93638
-5.0,-1.0,-2.0,-0.097900390625,-0.77197265625,1.0556640625,-36.0599691208595,4.28107624022814,1488055530.98938
-5.0,-1.0,-2.0,-0.0927734375,-0.781005859375,1.0654296875,-36.1398982754068,4.01718974604408,1488055531.03975
-5.0,0.0,-2.0,-0.0791015625,-0.7578125,1.054931640625,-35.6155882471884,3.48492527211719,1488055531.09117
-5.0,-1.0,-2.0,-0.0927734375,-0.75732421875,1.03466796875,-36.0929578767852,4.13836656757246,1488055531.14181
-5.0,-1.0,-2.0,-0.0947265625,-0.755126953125,1.037109375,-35.9454583432785,4.22295846330957,1488055531.19128
-5.0,-1.0,-2.0,-0.09375,-0.7705078125,1.047119140625,-36.2378488771931,4.12459540498039,1488055531.23937
-5.0,-1.0,-2.0,-0.095947265625,-0.76611328125,1.059326171875,-35.7636885277739,4.19752568611744,1488055531.28918
-5.0,-1.0,-2.0,-0.09619140625,-0.766845703125,1.037109375,-36.3622388965851,4.26505807843094,1488055531.34015
-5.0,-1.0,-2.0,-0.098388671875,-0.76513671875,1.04931640625,-35.9793480059782,4.332572069555,1488055531.39252
-5.0,-1.0,-2.0,-0.083251953125,-0.762939453125,1.049072265625,-35.9410732608478,3.67221087752039,1488055531.44277
-5.0,-2.0,-2.0,-0.09912109375,-0.76953125,1.0556640625,-35.9707362933288,4.33901220414563,1488055531.56746
-5.0,-1.0,-2.0,-0.095458984375,-0.7705078125,1.051513671875,-36.1204595675506,4.1881464310606,1488055531.61789
-5.0,-1.0,-2.0,-0.095947265625,-0.768798828125,1.053466796875,-36.0085941935909,4.20766629864287,1488055531.66733
-5.0,-1.0,-2.0,-0.0947265625,-0.760986328125,1.04736328125,-35.890246587077,4.18480377300921,1488055531.71194
-5.0,-1.0,-2.0,-0.092041015625,-0.767822265625,1.041259765625,-36.2985242052725,4.06934640930562,1488055531.76255
-5.0,-1.0,-2.0,-0.0810546875,-0.75048828125,1.03857421875,-35.7698580855273,3.61953882862236,1488055531.81423
-5.0,-1.0,-2.0,-0.09130859375,-0.76318359375,1.052490234375,-35.8446594953389,4.01748822137636,1488055531.86853
-5.0,-1.0,-2.0,-0.098388671875,-0.765625,1.052734375,-35.9089399943231,4.32245760506824,1488055531.91884
-5.0,-1.0,-2.0,-0.087646484375,-0.78125,1.046630859375,-36.6433147195908,3.83922858981771,1488055531.97051
-5.0,-1.0,-2.0,-0.098388671875,-0.766357421875,1.03955078125,-36.2757182088615,4.35647889306413,1488055532.02125
-5.0,-1.0,-2.0,-0.096435546875,-0.769287109375,1.05126953125,-36.0811997785899,4.23380832196901,1488055532.07069
-5.0,-1.0,-2.0,-0.097412109375,-0.763671875,1.04296875,-36.0934265125334,4.30953161983398,1488055532.11894
-5.0,-1.0,-2.0,-0.088623046875,-0.769775390625,1.060302734375,-35.884727826314,3.86944780834696,1488055532.16944
-5.0,-1.0,-2.0,-0.108154296875,-0.767578125,1.0615234375,-35.7299918140854,4.71979168628091,1488055532.22286
-5.0,1.0,-2.0,-0.094482421875,-0.769287109375,1.053955078125,-36.016765902273,4.14149355304924,1488055532.27305
-5.0,-1.0,-2.0,-0.091796875,-0.76806640625,1.04541015625,-36.1999201258382,4.0477143076646,1488055532.3237
-5.0,-1.0,-2.0,-0.107666015625,-0.77294921875,1.045654296875,-36.3275628446304,4.73325657968533,1488055532.37516
-5.0,-1.0,-2.0,-0.093505859375,-0.767822265625,1.062255859375,-35.7553250526418,4.08058561882587,1488055532.42587
-5.0,-1.0,-2.0,-0.095947265625,-0.76171875,1.05224609375,-35.7881036928253,4.2242878476808,1488055532.4721
-6.0,-1.0,-2.0,-0.091796875,-0.7685546875,1.0439453125,-36.2552875252685,4.05048640874846,1488055532.52236
-5.0,-1.0,-2.0,-0.093017578125,-0.7646484375,1.04443359375,-36.1007086445103,4.11022722855632,1488055532.57278
-5.0,-1.0,-2.0,-0.090576171875,-0.753173828125,1.04052734375,-35.7958124666981,4.03348622118683,1488055532.62665
-5.0,-1.0,-2.0,-0.101318359375,-0.766357421875,1.04345703125,-36.1669113197938,4.47482163315619,1488055532.67731
-5.0,-1.0,-2.0,-0.087646484375,-0.7802734375,1.03662109375,-36.8710826417819,3.86458521444679,1488055532.72696
-5.0,-1.0,-2.0,-0.09619140625,-0.757568359375,1.052734375,-35.6266817408484,4.24161190085679,1488055532.77162
-5.0,-1.0,-2.0,-0.095947265625,-0.76171875,1.053955078125,-35.7443706571759,4.21980589529626,1488055532.82208
-5.0,-1.0,-2.0,-0.08740234375,-0.772216796875,1.048828125,-36.2683555119743,3.83915947513953,1488055532.9411
-5.0,-1.0,-2.0,-0.0966796875,-0.76708984375,1.0400390625,-36.2932816753033,4.27836020569425,1488055532.99161
-5.0,-1.0,-2.0,-0.100341796875,-0.76513671875,1.051513671875,-35.9181465557021,4.41223090000439,1488055533.04327
-5.0,-1.0,-2.0,-0.097900390625,-0.76806640625,1.046630859375,-36.1539949988799,4.31260017536031,1488055533.09361
-5.0,-1.0,-2.0,-0.093994140625,-0.76171875,1.051025390625,-35.8239267101003,4.14174024708454,1488055533.14377
-5.0,-1.0,-2.0,-0.101806640625,-0.767333984375,1.05419921875,-35.9238041042692,4.46453789234456,1488055533.19499
-6.0,-1.0,-2.0,-0.102294921875,-0.7509765625,1.043701171875,-35.6064832040053,4.5487283573125,1488055533.24688
-5.0,-1.0,-2.0,-0.095458984375,-0.766357421875,1.043212890625,-36.1875737363996,4.21763749294905,1488055533.29966
-5.0,-1.0,-2.0,-0.096435546875,-0.781005859375,1.0498046875,-36.532318270505,4.2151766104918,1488055533.35315
-5.0,-1.0,-2.0,-0.094970703125,-0.7666015625,1.044189453125,-36.1720914549116,4.19313411382446,1488055533.4061
-5.0,-1.0,-2.0,-0.095703125,-0.780029296875,1.056396484375,-36.3298460668089,4.16831164315002,1488055533.45798
-5.0,-1.0,-2.0,-0.0947265625,-0.765380859375,1.0537109375,-35.8838409507831,4.16008975073573,1488055533.5132
-5.0,-1.0,-2.0,-0.09375,-0.760986328125,1.054443359375,-35.7108157878174,4.12361056226137,1488055533.56563
-5.0,-1.0,-2.0,-0.098388671875,-0.75048828125,1.061767578125,-35.1384140586787,4.32735572292454,1488055533.61907
-5.0,-1.0,-2.0,-0.095947265625,-0.76416015625,1.055419921875,-35.7938947906376,4.21135873905526,1488055533.67171
-5.0,-1.0,-2.0,-0.078857421875,-0.752685546875,1.058349609375,-35.3451057595559,3.47473107308359,1488055533.72443
-5.0,-1.0,-2.0,-0.100341796875,-0.780029296875,1.039306640625,-36.7617485648429,4.41549753546975,1488055533.77262
-5.0,-1.0,-2.0,-0.082763671875,-0.767333984375,1.051513671875,-36.0356012352433,3.6379746342745,1488055533.82484
-5.0,-1.0,-2.0,-0.098876953125,-0.765869140625,1.048095703125,-36.0356747117671,4.35584270982859,1488055533.87446
-5.0,-1.0,-2.0,-0.091064453125,-0.76611328125,1.038818359375,-36.3035311007375,4.03557552460761,1488055533.93003
-5.0,-1.0,-2.0,-0.091796875,-0.765625,1.058349609375,-35.7806004883117,4.01986310971675,1488055533.98218
-6.0,-2.0,-2.0,-0.109130859375,-0.764892578125,1.048828125,-35.9558940934164,4.8054848693448,1488055534.03262
-5.0,-1.0,-2.0,-0.089599609375,-0.7685546875,1.05078125,-36.0833697473786,3.93715894741341,1488055534.08458
-5.0,-1.0,-2.0,-0.095458984375,-0.779296875,1.0322265625,-36.9343478703227,4.22115503426203,1488055534.13429
-5.0,-1.0,-2.0,-0.091552734375,-0.7529296875,1.05078125,-35.5207027965838,4.05112274370964,1488055534.18263
-5.0,-1.0,-2.0,-0.09423828125,-0.766357421875,1.06005859375,-35.7576170271944,4.12070707915887,1488055534.23581
-5.0,-1.0,-2.0,-0.09375,-0.765625,1.029052734375,-36.5362640266925,4.18044030493118,1488055534.42682
-5.0,-1.0,-2.0,-0.09423828125,-0.768798828125,1.0556640625,-35.9562432743182,4.12738294387997,1488055534.47889
-5.0,-1.0,-2.0,-0.10498046875,-0.76708984375,1.047607421875,-36.0763766886367,4.62243186862297,1488055534.65455
-5.0,-1.0,-2.0,-0.09619140625,-0.7685546875,1.045166015625,-36.2133617156284,4.2404958334833,1488055534.70528
-5.0,-1.0,-2.0,-0.091796875,-0.781005859375,1.043212890625,-36.7145687217772,4.02931523001444,1488055534.75148
-5.0,-1.0,-2.0,-0.09716796875,-0.76708984375,1.046630859375,-36.1210417060145,4.28235467608085,1488055534.93687
-5.0,1.0,-2.0,-0.1015625,-0.7646484375,1.048828125,-35.9667416040327,4.47411522000628,1488055534.98693
-6.0,-1.0,-2.0,-0.101806640625,-0.762939453125,1.045166015625,-35.9995696319455,4.49851475380055,1488055535.16955
-5.0,-1.0,-2.0,-0.078857421875,-0.763916015625,1.054443359375,-35.8464456525774,3.46574512686902,1488055535.21987
-5.0,-1.0,-2.0,-0.091796875,-0.77099609375,1.043701171875,-36.3483356522518,4.04658956993227,1488055535.30495
-5.0,-1.0,-2.0,-0.090087890625,-0.76611328125,1.0419921875,-36.2230145838698,3.98457536453457,1488055535.35299
-5.0,-1.0,-2.0,-0.08837890625,-0.76123046875,1.047119140625,-35.9195856781274,3.90543976939413,1488055535.40275
-5.0,-1.0,-2.0,-0.09130859375,-0.765869140625,1.045654296875,-36.1165083290237,4.029669326891,1488055535.45399
-5.0,-1.0,-2.0,-0.109375,-0.765625,1.042724609375,-36.1387102283896,4.83283358597871,1488055535.5045
-5.0,-1.0,-2.0,-0.0908203125,-0.764404296875,1.04150390625,-36.1730823766552,4.02121966383756,1488055535.55519
-5.0,-1.0,-2.0,-0.101318359375,-0.767333984375,1.0498046875,-36.0377517223523,4.4552940067822,1488055535.60647
-5.0,-1.0,-2.0,-0.09765625,-0.78076171875,1.045654296875,-36.6285053128373,4.27965686964163,1488055535.65897
-5.0,-1.0,-2.0,-0.090576171875,-0.76513671875,1.049072265625,-36.0037568441147,3.99030929166859,1488055535.70964
-6.0,-1.0,-2.0,-0.099609375,-0.76904296875,1.05322265625,-36.014789049069,4.36783180665164,1488055535.76126
-5.0,-1.0,-2.0,-0.09619140625,-0.762939453125,1.0458984375,-35.9943855032481,4.24939552025123,1488055535.81206
-5.0,-1.0,-2.0,-0.091064453125,-0.767822265625,1.05126953125,-36.0415583980712,4.00143561510551,1488055535.86157
-5.0,-1.0,-2.0,-0.1083984375,-0.76611328125,1.047607421875,-36.0326817603828,4.77435619488754,1488055535.90985
-5.0,-1.0,-2.0,-0.094970703125,-0.76318359375,1.053466796875,-35.811336479125,4.17552717322663,1488055535.95978
-5.0,-1.0,-2.0,-0.09912109375,-0.76318359375,1.049072265625,-35.9142593942144,4.36921535236284,1488055536.01086
-5.0,-1.0,-2.0,-0.09521484375,-0.75146484375,1.056396484375,-35.316635007574,4.20055444087424,1488055536.06368
-5.0,-1.0,-2.0,-0.085693359375,-0.76708984375,1.04833984375,-36.1027580835841,3.77421307452413,1488055536.11403
-5.0,-1.0,-2.0,-0.096923828125,-0.768310546875,1.04345703125,-36.2472497021916,4.27766198145145,1488055536.16569
-5.0,-1.0,-2.0,-0.089599609375,-0.75244140625,1.03955078125,-35.7968938096487,3.99392244667435,1488055536.25753
-5.0,-1.0,-2.0,-0.09912109375,-0.76806640625,1.04931640625,-36.0817333015725,4.35892179810359,1488055536.30718
-5.0,-1.0,-2.0,-0.08837890625,-0.765380859375,1.042724609375,-36.1816519968143,3.90875189895476,1488055536.35196
-5.0,-1.0,-2.0,-0.083984375,-0.765380859375,1.057373046875,-35.8134163832597,3.68135583817252,1488055536.40216
-5.0,-1.0,-2.0,-0.09423828125,-0.75634765625,1.05224609375,-35.5999386756114,4.15933716457945,1488055536.45341
-5.0,-1.0,-2.0,-0.0966796875,-0.76708984375,1.0498046875,-36.0403355399245,4.25255201859934,1488055536.50606
-5.0,-1.0,-2.0,-0.09765625,-0.771240234375,1.0390625,-36.464015846881,4.31581193780773,1488055536.55581
-5.0,-2.0,-2.0,-0.09228515625,-0.765380859375,1.052490234375,-35.9206992392754,4.05629827190492,1488055536.60059
-5.0,1.0,-2.0,-0.100341796875,-0.762939453125,1.03955078125,-36.1487798868088,4.44956655178616,1488055536.65102
-5.0,-1.0,-2.0,-0.08056640625,-0.779052734375,1.05615234375,-36.3343354310826,3.51291263444892,1488055536.70281
-5.0,-1.0,-2.0,-0.081787109375,-0.767822265625,1.0419921875,-36.301734367207,3.61563298691298,1488055536.75366
-5.0,-1.0,-2.0,-0.1083984375,-0.769287109375,1.032470703125,-36.5392057503396,4.81234619166377,1488055536.80323
-5.0,-1.0,-2.0,-0.098876953125,-0.780029296875,1.048095703125,-36.5364082085456,4.32792943154592,1488055536.85137
-6.0,-1.0,-2.0,-0.101806640625,-0.7705078125,1.050537109375,-36.1302604288335,4.46823922287503,1488055536.90391
-5.0,-1.0,-2.0,-0.0947265625,-0.76171875,1.050048828125,-35.8473146272571,4.17643473477421,1488055536.95526
-5.0,-1.0,-2.0,-0.09130859375,-0.764404296875,1.040283203125,-36.2037470730815,4.04583862693642,1488055537.00551
-5.0,-1.0,-2.0,-0.091796875,-0.763427734375,1.036865234375,-36.2569083989126,4.07789169597031,1488055537.05158
-5.0,-1.0,-2.0,-0.107666015625,-0.76123046875,1.060791015625,-35.5245053305506,4.71399931819857,1488055537.09955
-5.0,-1.0,-2.0,-0.08642578125,-0.76953125,1.033935546875,-36.5638578143245,3.83623489739818,1488055537.14981
-5.0,-1.0,-2.0,-0.0908203125,-0.761474609375,1.047119140625,-35.922923347327,4.01253353057877,1488055537.20143
-5.0,1.0,-2.0,-0.094970703125,-0.7646484375,1.05419921875,-35.8447321557044,4.17088579674632,1488055537.25186
-5.0,-1.0,-2.0,-0.097412109375,-0.76904296875,1.043212890625,-36.2784451985689,4.29834519806061,1488055537.30465
-5.0,-1.0,-2.0,-0.078857421875,-0.776123046875,1.047607421875,-36.4556149360913,3.46123729525729,1488055537.35631
-5.0,-1.0,-2.0,-0.095703125,-0.767578125,1.05029296875,-36.0474143160141,4.20755202516094,1488055537.40737
-5.0,-1.0,-2.0,-0.08154296875,-0.773681640625,1.04736328125,-36.370382015544,3.58332917393276,1488055537.45692
-5.0,-1.0,-2.0,-0.099365234375,-0.760009765625,1.057861328125,-35.5758120658586,4.36230594432757,1488055537.50185
-5.0,-1.0,-2.0,-0.089111328125,-0.7705078125,1.05517578125,-36.0406606057009,3.90172618550475,1488055537.55507
-5.0,-1.0,-2.0,-0.09765625,-0.767333984375,1.047607421875,-36.103325757891,4.30071596476673,1488055537.60739
-5.0,-1.0,-2.0,-0.094970703125,-0.76220703125,1.046630859375,-35.9521946664459,4.19514477745414,1488055537.75471
-5.0,-1.0,-2.0,-0.099609375,-0.7666015625,1.033447265625,-36.4410044240049,4.42657566050642,1488055537.80655
-5.0,-1.0,-2.0,-0.08935546875,-0.762939453125,1.049560546875,-35.9155542055926,3.93941959476071,1488055537.85143
-5.0,-1.0,-2.0,-0.09619140625,-0.76708984375,1.049072265625,-36.0603581700703,4.23307078572693,1488055537.90146
-5.0,1.0,-2.0,-0.090576171875,-0.771240234375,1.052978515625,-36.1198001693734,3.96972322108416,1488055537.95336
-5.0,-1.0,-2.0,-0.093505859375,-0.765869140625,1.05322265625,-35.9165064455026,4.10700412777769,1488055538.00406
-5.0,1.0,-2.0,-0.095703125,-0.76416015625,1.046875,-36.0138851858288,4.22300074285091,1488055538.05385
-5.0,-1.0,-2.0,-0.079345703125,-0.751708984375,1.046142578125,-35.6214156691119,3.52461459638789,1488055538.10199
-5.0,-1.0,-2.0,-0.094482421875,-0.76416015625,1.0439453125,-36.0925303678482,4.17692240779002,1488055538.15185
-5.0,-1.0,-2.0,-0.1005859375,-0.77001953125,1.046875,-36.2104394547639,4.42584141407641,1488055538.20585
-5.0,-1.0,-2.0,-0.0947265625,-0.78125,1.05029296875,-36.5322714364078,4.13904511087837,1488055538.25871
-5.0,-1.0,-2.0,-0.0927734375,-0.765625,1.051513671875,-35.9533593166618,4.07970626665756,1488055538.3115
-5.0,-1.0,-2.0,-0.094482421875,-0.76416015625,1.048095703125,-35.9852524850304,4.16616835502223,1488055538.36539
-5.0,-1.0,-2.0,-0.0947265625,-0.763427734375,1.044677734375,-36.0468423134561,4.18716501983744,1488055538.41847
-5.0,-1.0,-2.0,-0.094482421875,-0.76171875,1.04833984375,-35.8918367198256,4.17013869818232,1488055538.47034
-5.0,-1.0,-2.0,-0.109130859375,-0.766357421875,1.044921875,-36.1086485697289,4.81393096784448,1488055538.52045
-5.0,-1.0,-2.0,-0.10009765625,-0.764892578125,1.04443359375,-36.0924672895889,4.42139128596577,1488055538.57274
-5.0,-1.0,-2.0,-0.099365234375,-0.76513671875,1.049560546875,-35.9707000165496,4.37474711558567,1488055538.6285
-5.0,-1.0,-2.0,-0.096435546875,-0.766845703125,1.055908203125,-35.8756866841052,4.22634052114194,1488055538.68151
-5.0,-1.0,-2.0,-0.10302734375,-0.76904296875,1.052490234375,-36.0251374134329,4.51913940008902,1488055538.73769
-5.0,-1.0,-2.0,-0.0986328125,-0.765380859375,1.04833984375,-36.0125948869385,4.34543174077569,1488055538.79123
-5.0,-1.0,-2.0,-0.094482421875,-0.766845703125,1.052490234375,-35.9677571381138,4.14980349803519,1488055538.84384
-5.0,-1.0,-2.0,-0.10595703125,-0.7666015625,1.0322265625,-36.4564662243415,4.71100395331569,1488055538.8967
-5.0,-1.0,-2.0,-0.0966796875,-0.763916015625,1.049072265625,-35.946235062783,4.26059043639673,1488055538.95033
-5.0,-1.0,-2.0,-0.095703125,-0.766845703125,1.04541015625,-36.1474243798117,4.2216904631395,1488055539.15431
-5.0,-1.0,-2.0,-0.08935546875,-0.77294921875,1.04638671875,-36.3532696237742,3.92928740280042,1488055539.20603
-5.0,-1.0,-2.0,-0.080078125,-0.76416015625,1.052734375,-35.8966547216444,3.52260729573226,1488055539.25094
-5.0,-1.0,-2.0,-0.09619140625,-0.765869140625,1.04736328125,-36.0610165063051,4.2398971487434,1488055539.30151
-5.0,-1.0,-2.0,-0.096923828125,-0.763671875,1.05126953125,-35.880486360547,4.26596029529616,1488055539.35338
-5.0,-1.0,-2.0,-0.1005859375,-0.765869140625,1.05126953125,-35.9498614112985,4.4221320408789,1488055539.40408
-5.0,-1.0,-2.0,-0.07958984375,-0.778076171875,1.0439453125,-36.6184783792666,3.49805493502201,1488055539.45375
-5.0,-1.0,-2.0,-0.07958984375,-0.763427734375,1.041259765625,-36.168468245328,3.52742342966498,1488055539.5022
-5.0,-1.0,-2.0,-0.10107421875,-0.766845703125,1.041748046875,-36.2292601975547,4.46782072251863,1488055539.55243
-5.0,-1.0,-2.0,-0.09130859375,-0.767578125,1.05078125,-36.0449136378154,4.01378261812246,1488055539.60577
-6.0,-1.0,-2.0,-0.09912109375,-0.78125,1.05126953125,-36.4965406242205,4.32776720977076,1488055539.65287
-5.0,-1.0,-2.0,-0.096923828125,-0.768798828125,1.04638671875,-36.1886784599844,4.26896611900752,1488055539.70241
-5.0,-2.0,-2.0,-0.094482421875,-0.762939453125,1.050537109375,-35.878894547063,4.16215272191674,1488055539.75067
-5.0,-1.0,-2.0,-0.10205078125,-0.76416015625,1.053955078125,-35.8166837050042,4.48226342545342,1488055539.801
-5.0,-1.0,-2.0,-0.0947265625,-0.756591796875,1.044921875,-35.7956893264096,4.1995315069,1488055539.85219
-5.0,-1.0,-2.0,-0.10205078125,-0.7666015625,1.064208984375,-35.6427695098699,4.44910856074288,1488055539.90259
-6.0,-1.0,-2.0,-0.1064453125,-0.777587890625,1.047119140625,-36.456614168367,4.66576219560391,1488055539.95293
-5.0,-2.0,-2.0,-0.094482421875,-0.76416015625,1.0458984375,-36.0419783048504,4.17185663189874,1488055540.00662
-5.0,-1.0,-2.0,-0.1083984375,-0.764892578125,1.037353515625,-36.2547189276099,4.80749306041483,1488055540.05743
-5.0,-1.0,-2.0,-0.0927734375,-0.75830078125,1.041259765625,-35.956371546888,4.11947781925339,1488055540.10719
-5.0,-1.0,-2.0,-0.080810546875,-0.779296875,1.05322265625,-36.417983193708,3.52946301033634,1488055540.15202
-5.0,-1.0,-2.0,-0.094970703125,-0.766357421875,1.041015625,-36.2458429371604,4.20186664416956,1488055540.20284
-5.0,-1.0,-2.0,-0.097412109375,-0.768798828125,1.042724609375,-36.2824520891357,4.30012318126711,1488055540.25453
-5.0,-1.0,-2.0,-0.09033203125,-0.763916015625,1.055419921875,-35.7978727736563,3.96613753355556,1488055540.42349
-6.0,-1.0,-2.0,-0.109130859375,-0.7578125,1.043701171875,-35.8347437706707,4.83630459560465,1488055540.4729
-6.0,-1.0,-2.0,-0.109375,-0.77294921875,1.059326171875,-35.9722487236959,4.76782257424583,1488055540.52318
-5.0,-1.0,-2.0,-0.095703125,-0.76806640625,1.047607421875,-36.1340086544011,4.21361508326832,1488055540.577
-5.0,-1.0,-2.0,-0.10888671875,-0.763916015625,1.051025390625,-35.8654180666452,4.79037113708992,1488055540.62849
-5.0,-1.0,-2.0,-0.10009765625,-0.780517578125,1.038818359375,-36.79235195241,4.40512492398384,1488055540.67903
-5.0,-1.0,-2.0,-0.0927734375,-0.760986328125,1.045654296875,-35.9388572221444,4.10318206113045,1488055540.72966
-5.0,-1.0,-2.0,-0.094970703125,-0.7705078125,1.056884765625,-35.9838169255705,4.15303316716735,1488055540.78143
-5.0,-1.0,-2.0,-0.106689453125,-0.765625,1.043701171875,-36.120635793565,4.71185720363221,1488055540.83217
-5.0,-1.0,-2.0,-0.08837890625,-0.761962890625,1.04931640625,-35.8891117611824,3.89881024515055,1488055540.88153
-5.0,-1.0,-2.0,-0.094482421875,-0.758056640625,1.050537109375,-35.7043796417662,4.17131932812067,1488055540.93174
-5.0,-1.0,-2.0,-0.091796875,-0.763427734375,1.04931640625,-35.9338315939362,4.04642224990945,1488055540.9817
-5.0,-1.0,-2.0,-0.099365234375,-0.75390625,1.045166015625,-35.681706133986,4.40906963982723,1488055541.03323
-5.0,-1.0,-2.0,-0.0888671875,-0.762451171875,1.032958984375,-36.3310183141623,3.95957924582816,1488055541.08367
-5.0,-1.0,-2.0,-0.089599609375,-0.767822265625,1.045166015625,-36.2025124967391,3.95217465740661,1488055541.13411
-5.0,-1.0,-2.0,-0.095947265625,-0.77099609375,1.06103515625,-35.8929706153978,4.18397402219208,1488055541.18581
-5.0,-1.0,-2.0,-0.091064453125,-0.763671875,1.031494140625,-36.4082771771503,4.05858291447753,1488055541.23233
-5.0,-1.0,-2.0,-0.094482421875,-0.76806640625,1.0361328125,-36.43544648964,4.1897446133162,1488055541.2836
-5.0,-1.0,-2.0,-0.091552734375,-0.765380859375,1.051513671875,-35.9474243578373,4.02664699316503,1488055541.33616
-5.0,-1.0,-2.0,-0.108642578125,-0.7509765625,1.056396484375,-35.2662438873414,4.79139379532216,1488055541.38184
-5.0,-1.0,-2.0,-0.1083984375,-0.779296875,1.038818359375,-36.7275462628696,4.77148619669603,1488055541.43005
-5.0,-1.0,-2.0,-0.091796875,-0.7705078125,1.0546875,-36.0472789281636,4.02014201520918,1488055541.47998
-5.0,-1.0,-2.0,-0.0947265625,-0.765380859375,1.042236328125,-36.1798540840287,4.18979552028112,1488055541.53128
-6.0,-1.0,-2.0,-0.097900390625,-0.780517578125,1.05126953125,-36.4738033233882,4.27608892099175,1488055541.58175
-5.0,-1.0,-2.0,-0.101318359375,-0.75244140625,1.039306640625,-35.7753191543121,4.51494626711389,1488055541.63204
-5.0,-1.0,-2.0,-0.094482421875,-0.761962890625,1.043212890625,-36.0329994812718,4.1830056698322,1488055541.79111
-5.0,-1.0,-2.0,-0.099853515625,-0.775146484375,1.057861328125,-36.1109751522487,4.35405994655378,1488055541.84354
-5.0,1.0,-2.0,-0.079345703125,-0.781005859375,1.0400390625,-36.824514632949,3.49102300741572,1488055541.89278
-5.0,-1.0,-2.0,-0.097900390625,-0.764892578125,1.053955078125,-35.8528035369266,4.29925383156079,1488055541.94076
-5.0,-1.0,-2.0,-0.0947265625,-0.770751953125,1.0576171875,-35.9742866640422,4.14007360284539,1488055541.99064
-5.0,-1.0,-2.0,-0.0966796875,-0.764404296875,1.05126953125,-35.9071500826266,4.25384981847861,1488055542.04201
-5.0,-1.0,-2.0,-0.08154296875,-0.775146484375,1.044921875,-36.4856629496772,3.58632538284811,1488055542.09251
-5.0,-1.0,-2.0,-0.09521484375,-0.76025390625,1.0478515625,-35.8503327594504,4.20641165298059,1488055542.14449
-5.0,-1.0,-2.0,-0.097412109375,-0.75732421875,1.041748046875,-35.8976542865317,4.32529001239355,1488055542.1967
-5.0,-1.0,-2.0,-0.096923828125,-0.76904296875,1.05224609375,-36.0462877346768,4.25307145590073,1488055542.25031
-5.0,-1.0,-2.0,-0.09375,-0.769287109375,1.04345703125,-36.2894938468482,4.13623958457852,1488055542.30166
-5.0,-1.0,-2.0,-0.095703125,-0.763916015625,1.052490234375,-35.8607397770208,4.20877653879171,1488055542.35438
-5.0,-1.0,-2.0,-0.097900390625,-0.760986328125,1.0517578125,-35.7698579625033,4.31268617842587,1488055542.40618
-5.0,-1.0,-2.0,-0.109375,-0.76416015625,1.04833984375,-35.9416978258051,4.81923713565742,1488055542.45678
-5.0,-1.0,-2.0,-0.09033203125,-0.766357421875,1.0517578125,-35.9785888027926,3.97078125772002,1488055542.50254
-5.0,-1.0,-2.0,-0.1025390625,-0.7705078125,1.039794921875,-36.4066196569907,4.53019544669944,1488055542.55391
